2022-03-30,2022-03-31,2022-04-01,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29
0.0,4.867256637168132,-3.8053097345132714,-11.23893805309734,-4.867256637168148,0.6194690265486593,-2.035398230088499,10.619469026548666,36.46017699115043,22.300884955752192,0.3539823008849482,36.72566371681415,37.34513274336282,16.3716814159292,15.752212389380524,25.929203539823003,68.67256637168143,53.80530973451325,97.43362831858404,108.23008849557523,42.47787610619469,46.10619469026549
,0.0,-1.9138755980861177,0.4784688995215379,-0.9569377990430419,-1.4354066985645797,-6.985645933014342,-1.6267942583731883,16.172248803827745,2.105263157894743,-13.301435406698554,14.54545454545456,9.760765550239247,-7.272727272727271,-5.550239234449745,1.052631578947363,39.234449760765564,24.01913875598088,75.5980861244019,79.33014354066985,17.894736842105274,66.88995215311007
,,0.0,2.4390243902439024,0.9756097560975748,0.4878048780487874,-5.170731707317067,0.2926829268292794,18.43902439024389,4.097560975609755,-11.60975609756097,16.780487804878057,11.902439024390251,-5.463414634146346,-3.7073170731707217,3.0243902439024266,41.95121951219513,26.439024390243908,79.02439024390242,82.82926829268291,20.195121951219516,70.14634146341466
,,,0.0,7.178464606181444,13.359920239282133,10.36889332003987,24.6261216350947,53.73878364905282,37.78664007976069,13.060817547357912,54.037886340977046,54.73579262213357,31.10667996011963,30.408773678963097,41.87437686939181,90.02991026919243,73.28015952143566,122.432701894317,134.59621136590226,60.51844466600199,64.60618145563309
,,,,0.0,-0.48309178743962033,-6.086956521739137,-0.6763285024154616,17.294685990338138,3.0917874396135114,-12.463768115942036,15.652173913043468,10.821256038647334,-6.376811594202916,-4.637681159420294,2.0289855072463503,40.579710144927525,25.21739130434782,77.29468599033812,81.06280193236711,19.033816425120758,68.50241545893718
,,,,,0.0,-0.8474576271186427,-6.7796610169491585,-3.107344632768379,-11.299435028248595,-15.254237288135602,-12.80602636534841,-13.18267419962337,-26.836158192090398,-23.258003766478346,-20.24482109227872,3.389830508474571,-7.344632768361592,33.050847457627114,31.450094161958564,-16.101694915254246,-12.80602636534841
,,,,,,0.0,-5.982905982905989,-2.279202279202298,-10.541310541310551,-14.529914529914539,-12.060778727445404,-12.440645773979128,-26.210826210826216,-22.60208926875594,-19.563152896486233,4.273504273504266,-6.552706552706564,34.18803418803418,32.5735992402659,-15.38461538461539,-12.060778727445404
,,,,,,,0.0,3.9393939393939275,-4.848484848484853,-9.090909090909093,-6.46464646464647,-6.868686868686884,-21.515151515151512,-17.67676767676768,-14.444444444444441,10.90909090909091,-0.6060606060606111,42.727272727272734,41.01010101010101,-10.000000000000002,-6.46464646464647
,,,,,,,,0.0,0.19743336623890773,3.652517275419556,-9.772951628825256,-18.06515301085882,-19.052319842053304,-14.116485686080946,-15.59723593287264,-7.6999012833168745,-15.103652517275416,7.305034550839112,2.6653504442250875,-21.026653504442244,-53.50444225074037
,,,,,,,,,0.0,-4.458598726114649,-1.6985138004246298,-2.123142250530797,-17.515923566878975,-13.481953290870482,-10.084925690021224,16.560509554140133,4.458598726114649,50.000000000000014,48.19532908704885,-5.4140127388535015,-1.6985138004246298
,,,,,,,,,,0.0,2.8888888888888866,2.4444444444444318,-13.66666666666666,-9.44444444444444,-5.888888888888881,22.000000000000007,9.333333333333332,57.00000000000001,55.11111111111112,-0.9999999999999984,2.8888888888888866
,,,,,,,,,,,0.0,-9.190371991247263,-10.28446389496719,-4.814004376367628,-6.455142231947482,2.297592997811806,-5.908096280087538,18.92778993435449,13.785557986870895,-12.472647702407007,-48.46827133479212
,,,,,,,,,,,,0.0,-1.2048192771084507,4.819277108433717,3.012048192771084,12.65060240963854,3.614457831325288,30.96385542168675,25.3012048192771,-3.6144578313253093,-43.25301204819277
,,,,,,,,,,,,,0.0,6.097560975609757,4.268292682926847,14.024390243902445,4.87804878048781,32.56097560975612,26.82926829268294,-2.439024390243894,-42.56097560975609
,,,,,,,,,,,,,,0.0,-1.7241379310344664,7.471264367816096,-1.1494252873563178,24.942528735632205,19.540229885057485,-8.045977011494246,-45.86206896551724
,,,,,,,,,,,,,,,0.0,9.356725146198817,0.5847953216374144,27.134502923976612,21.63742690058479,-6.432748538011704,-44.91228070175439
,,,,,,,,,,,,,,,,0.0,-2.702702702702701,-0.415800415800407,-8.939708939708934,-7.068607068607066,-75.36382536382537
,,,,,,,,,,,,,,,,,0.0,26.39534883720932,20.930232558139544,-6.976744186046507,-45.23255813953489
,,,,,,,,,,,,,,,,,,0.0,-9.644670050761414,15.329949238578697,-30.35532994923858
,,,,,,,,,,,,,,,,,,,0.0,27.640449438202257,-22.921348314606753
,,,,,,,,,,,,,,,,,,,,0.0,-41.125
,,,,,,,,,,,,,,,,,,,,,0.0
