2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-26,2021-07-27,2021-07-28
0.0,0.20725388601035827,1.8652849740932613,0.8290155440414514,8.91191709844559,22.59067357512953,39.3782383419689,34.30051813471503,42.797927461139885,33.26424870466322,39.58549222797927,66.52849740932642,60.103626943005175,45.28497409326424,23.730569948186535,44.04145077720207,34.40414507772019,42.90155440414507,54.4041450777202,56.78756476683938,38.031088082901555,18.031088082901537
,0.0,1.6546018614270956,0.6204756980351654,8.686659772492243,22.33712512926577,39.08996897621509,34.02275077559464,42.502585315408474,32.988624612202706,39.296794208893495,66.18407445708377,59.772492244053765,44.98448810754912,23.474663908996913,43.743536711478804,34.12616339193381,42.605997931747666,54.08479834539814,56.463288521199594,37.74560496380559,17.78697001034125
,,0.0,-1.0172939979654083,6.917599186164798,20.345879959308242,36.82604272634791,31.841302136317402,40.18311291963377,30.824008138351992,37.029501525941,63.47914547304171,57.17192268565615,42.62461851475076,21.464903357070206,41.403865717192275,31.943031536113924,40.284842319430304,51.57680569684639,53.916581892166846,35.503560528992885,15.869786368260414
,,,0.0,8.016443987667001,21.582733812949638,38.23227132579649,33.19630010277493,41.62384378211715,32.16855087358685,38.43782117163413,65.15930113052416,58.787255909558056,44.09044193216854,22.713257965056535,42.857142857142854,33.29907502569371,41.72661870503595,53.13463514902364,55.49845837615622,36.896197327852,17.060637204522077
,,,,0.0,6.935817805383023,16.459627329192543,16.25258799171843,19.979296066252587,10.248447204968947,13.66459627329191,33.85093167701863,27.74327122153209,16.14906832298137,6.211180124223599,14.078674948240177,6.5217391304347725,11.283643892339542,17.28778467908903,17.49482401656314,3.1055900621118084,-16.459627329192543
,,,,,0.0,8.906098741529526,8.712487899322365,12.197483059051304,3.0977734753146207,6.292352371732804,25.169409486931265,19.45788964181994,8.615682478218787,-0.6776379477250754,6.679574056147157,-0.38722168441433613,4.065827686350435,9.68054211035818,9.874152952565339,-3.5818005808325193,-21.878025169409483
,,,,,,0.0,6.086142322097382,1.123595505617987,-6.3670411985018704,-6.086142322097365,1.5917602996254676,-2.5280898876404456,-7.1161048689138555,-3.5580524344569193,-9.17602996254682,-12.453183520599252,-12.453183520599252,-15.074906367041194,-15.823970037453181,-20.318352059925093,-36.42322097378277
,,,,,,,0.0,-4.677846425419236,-11.738746690203001,-11.4739629302736,-4.23654015887026,-8.120035304501323,-12.444836716681378,-9.090909090909086,-14.386584289496918,-17.47572815533981,-17.47572815533981,-19.947043248014122,-20.653133274492497,-24.889673433362756,-40.07060900264784
,,,,,,,,0.0,-7.407407407407414,-7.129629629629624,0.46296296296295303,-3.6111111111111165,-8.148148148148154,-4.62962962962963,-10.185185185185198,-13.425925925925936,-13.425925925925936,-16.01851851851852,-16.759259259259263,-21.20370370370371,-37.12962962962963
,,,,,,,,,0.0,0.30000000000001137,8.499999999999996,4.100000000000001,-0.8000000000000007,3.000000000000007,-3.000000000000007,-6.500000000000003,-6.500000000000003,-9.299999999999997,-10.099999999999998,-14.900000000000002,-32.1
,,,,,,,,,,0.0,8.175473579262198,3.788634097706869,-1.0967098703888454,2.691924227318041,-3.2901296111665186,-6.7796610169491665,-6.7796610169491665,-9.571286141575282,-10.36889332003989,-15.15453639082753,-32.30309072781656
,,,,,,,,,,,0.0,-3.1428571428571437,-1.3333333333333388,14.476190476190473,-4.190476190476185,-1.8095238095238215,-6.761904761904754,-17.238095238095244,-18.66666666666666,-14.761904761904768,-23.904761904761905
,,,,,,,,,,,,0.0,1.8682399213372618,18.190757128810223,-1.0816125860373593,1.376597836774816,-3.7364798426745236,-14.552605703048185,-16.027531956735487,-11.996066863323506,-21.435594886922317
,,,,,,,,,,,,,0.0,3.83064516129033,-2.217741935483877,-5.7459677419354875,-5.7459677419354875,-8.56854838709677,-9.374999999999996,-14.213709677419356,-31.552419354838708
,,,,,,,,,,,,,,0.0,7.4074074074074225,0.2923976608187072,4.775828460038989,10.428849902534116,10.623781676413255,-2.9239766081871243,-21.345029239766077
,,,,,,,,,,,,,,,0.0,-3.6082474226804093,-3.6082474226804093,-6.494845360824733,-7.31958762886597,-12.268041237113398,-29.999999999999993
,,,,,,,,,,,,,,,,0.0,0.0,-2.9946524064171056,-3.8502673796791385,-8.983957219251336,-27.379679144385022
,,,,,,,,,,,,,,,,,0.0,-2.9946524064171056,-3.8502673796791385,-8.983957219251336,-27.379679144385022
,,,,,,,,,,,,,,,,,,0.0,-1.72612197928652,2.9919447640966603,-8.055235903337161
,,,,,,,,,,,,,,,,,,,0.0,4.800936768149863,-6.440281030444972
,,,,,,,,,,,,,,,,,,,,0.0,-20.211515863689776
,,,,,,,,,,,,,,,,,,,,,0.0
